week,region,complaint_count,precipitation_mm,Anxiety/Worried,Complaint,Anger/Rage,Sad/Disappointed,Suspicion/Mistrust,Expectation,Irritation,Embarrassment/Distress
2022-04-19/2022-04-25,충청북도,2,0.04285714285714286,0.3094108566641807,0.0862564854323864,0.1483540281653404,0.12123634219169616,0.1103714942932129,0.35782066285610203,0.0,0.0
2022-04-26/2022-05-02,강원도,3,3.693877551020408,0.32392488767703376,0.24302084644635522,0.23461568156878157,0.18853127161661787,0.2926410734653473,0.2965732256571452,0.14550252556800844,0.024655526876449587
2022-04-26/2022-05-02,경기도,5,3.325714285714286,0.467824362590909,0.23025824576616288,0.23001126423478127,0.24339850470423696,0.27115175426006316,0.15241158455610274,0.14900363460183141,0.0413555834442377
2022-04-26/2022-05-02,경상남도,1,12.0734693877551,0.4769087120890617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-26/2022-05-02,경상북도,2,4.718367346938775,0.0,0.0,0.0,0.0,0.19433354660868646,0.2164699912071228,0.0,0.0
2022-04-26/2022-05-02,광주광역시,0,5.057142857142857,,,,,,,,
2022-04-26/2022-05-02,대구광역시,1,5.242857142857143,0.6418370336294175,0.0,0.0,0.0,0.4496972918510437,0.0,0.0,0.0
2022-04-26/2022-05-02,대전광역시,1,5.085714285714286,0.8219965100288391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-26/2022-05-02,부산광역시,0,18.214285714285715,,,,,,,,
2022-04-26/2022-05-02,서울특별시,0,2.3857142857142857,,,,,,,,
2022-04-26/2022-05-02,세종특별자치시,0,4.3999999999999995,,,,,,,,
2022-04-26/2022-05-02,울산광역시,1,11.957142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-26/2022-05-02,인천광역시,5,1.4666666666666666,0.6030377972871066,0.3273908197879791,0.19248671717941762,0.25053296498954297,0.23852453492581846,0.3784447729587555,0.13022876754403112,0.031487743183970456
2022-04-26/2022-05-02,전라남도,4,5.792307692307692,0.3144144002348184,0.6783748880028725,0.5314226418733596,0.4620317753404379,0.6420738212764263,0.0,0.30496682338416575,0.0661542147397995
2022-04-26/2022-05-02,전라북도,1,4.714285714285714,0.6271451771259308,0.0,0.0,0.0,0.0,0.4878511607646943,0.0,0.0
2022-04-26/2022-05-02,제주특별자치도,2,9.335714285714285,0.37156402319669724,0.513909463584423,0.46291583776474,0.37536682188510895,0.16471046730875966,0.0,0.3626415118575096,0.0
2022-04-26/2022-05-02,충청남도,1,3.4976190476190476,0.9282099306583405,0.0,0.0,0.5011296898126603,0.1683990478515625,0.1467436477541923,0.0,0.1710710644721985
2022-04-26/2022-05-02,충청북도,4,3.8057142857142856,0.24717508753140768,0.5939993175367514,0.6591168316702049,0.2948835512002309,0.46798380240798,0.0,0.3819656014442444,0.03587449043989182
2022-05-03/2022-05-09,강원도,0,0.4306122448979592,,,,,,,,
2022-05-03/2022-05-09,경기도,6,0.3771428571428572,0.5160627859830856,0.2883450704813003,0.04881083369255066,0.30563663274049757,0.15308881789445877,0.1530005973577499,0.21661324903368953,0.2971559888124466
2022-05-03/2022-05-09,경상남도,2,0.0,0.38292037844657895,0.5961022913455963,0.4788784280419349,0.24552319645881654,0.5073733046650887,0.0,0.3705063328146935,0.1531660422682762
2022-05-03/2022-05-09,경상북도,1,0.10510204081632653,0.3026742070913315,0.7678128480911255,0.6481872975826264,0.2452249005436897,0.5447607278823853,0.0,0.4247194170951843,0.0
2022-05-03/2022-05-09,광주광역시,0,0.0,,,,,,,,
2022-05-03/2022-05-09,대구광역시,0,0.05714285714285715,,,,,,,,
2022-05-03/2022-05-09,대전광역시,0,0.5142857142857142,,,,,,,,
2022-05-03/2022-05-09,부산광역시,0,0.0,,,,,,,,
2022-05-03/2022-05-09,서울특별시,3,0.35714285714285715,0.5148852229118347,0.22070134803652763,0.2210556246340275,0.09336256608366965,0.13813796639442444,0.12916432991623877,0.16568825244903565,0.0
2022-05-03/2022-05-09,세종특별자치시,0,0.6285714285714284,,,,,,,,
2022-05-03/2022-05-09,울산광역시,0,0.0,,,,,,,,
2022-05-03/2022-05-09,인천광역시,1,0.10952380952380951,0.0,0.6784798502922058,0.0,0.4518812030553818,0.3143106251955032,0.0,0.3028179824352264,0.0
2022-05-03/2022-05-09,전라남도,2,0.0,0.43530263006687164,0.0,0.0,0.1464877083897591,0.0,0.1450628489255905,0.0,0.10341310501098636
2022-05-03/2022-05-09,전라북도,1,0.005714285714285714,0.0,0.967117577791214,0.8363328605890274,0.438378632068634,0.6200112283229828,0.0,0.6286384463310242,0.0
2022-05-03/2022-05-09,제주특별자치도,0,0.0071428571428571435,,,,,,,,
2022-05-03/2022-05-09,충청남도,3,0.2261904761904762,0.6039550383885702,0.24387423396110539,0.4546233971913656,0.3969531079133352,0.11727120180924733,0.23267894983291626,0.17750984132289885,0.08955180346965791
2022-05-03/2022-05-09,충청북도,0,0.33999999999999997,,,,,,,,
2022-05-10/2022-05-16,강원도,0,0.19081632653061226,,,,,,,,
2022-05-10/2022-05-16,경기도,4,0.0,0.37611348927021027,0.13360347151756286,0.09894808381795883,0.012490765005350112,0.19428296945989132,0.20864826142787934,0.05624519065022467,0.0
2022-05-10/2022-05-16,경상남도,2,0.12040816326530612,0.25474425703287124,0.4802897125482559,0.4262049838900566,0.29748612493276594,0.3589931488037109,0.3922701716423035,0.2430105060338974,0.0
2022-05-10/2022-05-16,경상북도,3,0.2602040816326531,0.16866101572910944,0.5335526347160339,0.35062451163927716,0.34810583194096884,0.41675328811009726,0.2312845875819524,0.24044524033864337,0.08354681531588237
2022-05-10/2022-05-16,광주광역시,1,0.0,0.4097147136926651,0.8648460507392883,0.7371564388275147,0.3772460639476776,0.5660236924886703,0.0,0.4224618703126907,0.0
2022-05-10/2022-05-16,대구광역시,2,0.37142857142857144,0.0,0.0,0.0,0.0,0.0,0.6655755147337914,0.0,0.0
2022-05-10/2022-05-16,대전광역시,0,0.0,,,,,,,,
2022-05-10/2022-05-16,부산광역시,0,0.05714285714285715,,,,,,,,
2022-05-10/2022-05-16,서울특별시,4,0.0,0.33793733566999434,0.6085603058338165,0.6099092200398445,0.2928918518126011,0.5363177381455899,0.0,0.45681705251336097,0.18733246847987178
2022-05-10/2022-05-16,세종특별자치시,0,0.0,,,,,,,,
2022-05-10/2022-05-16,울산광역시,1,0.0,0.5464424192905426,0.0,0.0,0.0,0.219084095954895,0.0,0.0,0.0
2022-05-10/2022-05-16,인천광역시,8,0.0047619047619047615,0.5758386885747313,0.3694732936099172,0.12742885928601028,0.37849945928901435,0.428476445749402,0.11831909408792854,0.09969093389809133,0.29672452844679353
2022-05-10/2022-05-16,전라남도,2,0.06043956043956045,0.5287349343299865,0.09237259030342106,0.0,0.27554415017366407,0.2949711173772812,0.1652269318699837,0.0,0.1280518099665642
2022-05-10/2022-05-16,전라북도,0,0.022857142857142857,,,,,,,,
2022-05-10/2022-05-16,제주특별자치도,1,1.4142857142857144,0.5135235339403152,0.457568347454071,0.341627049446106,0.1232613682746887,0.1552675664424896,0.0,0.3869166433811188,0.674809119105339
2022-05-10/2022-05-16,충청남도,0,0.007142857142857143,,,,,,,,
2022-05-10/2022-05-16,충청북도,1,0.05142857142857143,0.8388746082782745,0.0,0.0,0.0,0.0,0.3637461945414543,0.0,0.0
2022-05-17/2022-05-23,강원도,1,0.02346938775510204,0.7257948905229569,0.0,0.0,0.0,0.0,0.1411442518234253,0.0,0.0
2022-05-17/2022-05-23,경기도,9,0.09428571428571428,0.37169893821080524,0.27222329686085384,0.22771047845482828,0.2815358045697212,0.3637227812409401,0.09518421232700347,0.07114278554916383,0.07063652475674946
2022-05-17/2022-05-23,경상남도,1,0.08061224489795918,0.91670161485672,0.6845924496650696,0.5558100968599319,0.4547098338603973,0.7314675837755203,0.0,0.3251968324184418,0.08060054183006286
2022-05-17/2022-05-23,경상북도,1,0.04693877551020408,0.6033612012863159,0.6525720834732056,0.5184393763542176,0.5601055204868317,0.9019654095172882,0.0,0.1359281092882156,0.0
2022-05-17/2022-05-23,광주광역시,1,0.0,0.4768204808235169,0.8215258300304413,0.8347396612167359,0.4866404592990875,0.3692428082227707,0.0,0.5845475792884827,0.2160934686660767
2022-05-17/2022-05-23,대구광역시,0,0.0,,,,,,,,
2022-05-17/2022-05-23,대전광역시,0,0.0,,,,,,,,
2022-05-17/2022-05-23,부산광역시,0,0.0,,,,,,,,
2022-05-17/2022-05-23,서울특별시,2,0.21428571428571427,0.0,0.6588820815086365,0.5462469965219497,0.33881567567586895,0.39300356656312946,0.0,0.4014545746147633,0.0
2022-05-17/2022-05-23,세종특별자치시,0,0.0,,,,,,,,
2022-05-17/2022-05-23,울산광역시,0,0.0,,,,,,,,
2022-05-17/2022-05-23,인천광역시,2,0.1619047619047619,0.46800662130117415,0.2684323072433472,0.0,0.3040261350572109,0.4289860978722573,0.36508474200963975,0.0,0.0605094641447067
2022-05-17/2022-05-23,전라남도,1,0.019780219780219783,0.794129753112793,0.0,0.0,0.0,0.0,0.151162776350975,0.0,0.0
2022-05-17/2022-05-23,전라북도,3,0.0,0.4485068698724111,0.32634231448173523,0.2587599024176597,0.15866992274920144,0.42908819615840915,0.0,0.1564555416504542,0.08295085082451502
2022-05-17/2022-05-23,제주특별자치도,0,0.0,,,,,,,,
2022-05-17/2022-05-23,충청남도,2,0.0,0.5118158146739006,0.08855410516262055,0.0,0.1923111140727997,0.0,0.2064911127090454,0.0,0.1454975128173828
2022-05-17/2022-05-23,충청북도,2,0.014285714285714287,0.8899264335632324,0.0,0.0,0.0,0.2098182410001755,0.29863346815109254,0.0,0.0887871861457825
2022-05-24/2022-05-30,강원도,1,0.5714285714285714,0.6915672093629837,0.4617106467485428,0.4503184080123901,0.299374483525753,0.666721698641777,0.0,0.1885659888386726,0.0
2022-05-24/2022-05-30,경기도,10,1.1857142857142857,0.3390441598991553,0.20601035580039026,0.11091992855072019,0.21020071667929488,0.18874599685271579,0.34261839017271994,0.04934616833925246,0.02168876975774765
2022-05-24/2022-05-30,경상남도,1,0.1,0.1661419034004212,0.0,0.0,0.0,0.427152045071125,0.0,0.0,0.0
2022-05-24/2022-05-30,경상북도,0,0.1285714285714286,,,,,,,,
2022-05-24/2022-05-30,광주광역시,2,0.05714285714285715,0.3627332836389542,0.4841356426477432,0.3176484674215317,0.3674642309546471,0.3766075760126114,0.0,0.3455018445849419,0.1184448838233948
2022-05-24/2022-05-30,대구광역시,3,0.0,0.42176575760046636,0.5440456504623095,0.6125926971435547,0.3032874509692192,0.4553485751152038,0.045555847883224504,0.43548164665699,0.15174506505330404
2022-05-24/2022-05-30,대전광역시,1,0.6428571428571429,0.3748444378376007,0.7723111152648926,0.757131251692772,0.5926173448562623,0.5070093095302581,0.0,0.3623621672391891,0.112108051776886
2022-05-24/2022-05-30,부산광역시,0,0.24285714285714285,,,,,,,,
2022-05-24/2022-05-30,서울특별시,2,0.5,0.5875713109970092,0.408904442191124,0.3803572177886963,0.26413560435175887,0.5473686292767526,0.2946973979473114,0.21071201115846636,0.0
2022-05-24/2022-05-30,세종특별자치시,0,0.7142857142857143,,,,,,,,
2022-05-24/2022-05-30,울산광역시,1,0.0,0.627622801065445,0.08258865475654603,0.1960593938827515,0.1056958064436913,0.588454419374466,0.1481530800461769,0.0,0.125823837518692
2022-05-24/2022-05-30,인천광역시,3,0.7285714285714285,0.796121076742808,0.4304163590073586,0.1295458137989044,0.5072615683078766,0.6127332945664724,0.1338830292224884,0.0833237071832021,0.2108403464158376
2022-05-24/2022-05-30,전라남도,0,0.343956043956044,,,,,,,,
2022-05-24/2022-05-30,전라북도,0,0.5014285714285714,,,,,,,,
2022-05-24/2022-05-30,제주특별자치도,0,1.0142857142857145,,,,,,,,
2022-05-24/2022-05-30,충청남도,1,0.5166666666666667,0.4191063955426216,0.9207443594932556,0.7850461274385452,0.471221974492073,0.3267285108566284,0.0,0.6301542282104493,0.0
2022-05-24/2022-05-30,충청북도,1,0.6085714285714285,0.5754393339157104,0.6072461783885956,0.0,0.5312654644250869,0.0,0.0,0.5231455832719802,0.5196709781885147
2022-05-31/2022-06-06,강원도,0,5.090816326530613,,,,,,,,
2022-05-31/2022-06-06,경기도,7,1.6885714285714284,0.36344024423095916,0.1615935762723287,0.09712396363417308,0.17160448018047544,0.2588098838925362,0.21206441803110973,0.05256497462590536,0.042435242070092104
2022-05-31/2022-06-06,경상남도,2,6.220408163265306,0.7783603683114052,0.2944536805152893,0.3201319441199303,0.32862067222595215,0.3485722199082375,0.3666924118995667,0.13334352523088455,0.040360480546951294
2022-05-31/2022-06-06,경상북도,3,4.219387755102042,0.5787114441394806,0.6190669432282447,0.4055567502975464,0.4294502004981041,0.40998123139142995,0.0,0.3276592578738928,0.19728698730468747
2022-05-31/2022-06-06,광주광역시,2,3.1714285714285713,0.1776895418763161,0.6438620865345002,0.23437365666031834,0.5493027344346046,0.35684903487563135,0.38875769823789597,0.14806170761585236,0.07181959599256516
2022-05-31/2022-06-06,대구광역시,0,4.714285714285714,,,,,,,,
2022-05-31/2022-06-06,대전광역시,1,1.2857142857142858,0.8962344527244568,0.1687534689903259,0.2636857032775879,0.6294768512248994,0.2003767490386963,0.0,0.0,0.108935184776783
2022-05-31/2022-06-06,부산광역시,2,7.928571428571429,0.3645618498325348,0.43102727383375167,0.48942188918590546,0.27016745060682296,0.42765857800841334,0.0784073196351528,0.36541277170181274,0.0
2022-05-31/2022-06-06,서울특별시,2,0.6142857142857142,0.26488063037395476,0.5321054220199585,0.15882729217410085,0.42591885328292844,0.14271414875984192,0.040920326113700875,0.32556357234716415,0.14609914273023605
2022-05-31/2022-06-06,세종특별자치시,0,0.7285714285714285,,,,,,,,
2022-05-31/2022-06-06,울산광역시,0,9.1,,,,,,,,
2022-05-31/2022-06-06,인천광역시,2,0.27619047619047615,0.0,0.0,0.24283189550042156,0.0,0.08135271072387695,0.0,0.0,0.0
2022-05-31/2022-06-06,전라남도,1,4.058241758241759,0.6053208500146866,0.0,0.0,0.3392507344484329,0.3652667969465256,0.0,0.0,0.0
2022-05-31/2022-06-06,전라북도,0,4.2785714285714285,,,,,,,,
2022-05-31/2022-06-06,제주특별자치도,0,11.521428571428572,,,,,,,,
2022-05-31/2022-06-06,충청남도,1,0.9023809523809524,0.7193543612957001,0.0,0.0,0.1653007939457893,0.4595414638519287,0.0,0.0,0.0
2022-05-31/2022-06-06,충청북도,2,1.66,0.0,0.0,0.0,0.0,0.0,0.16086793839931485,0.0,0.0
2022-06-07/2022-06-13,강원도,5,0.9010204081632652,0.3580806630849839,0.6156314074993133,0.4833067154884339,0.4406431955099106,0.28440622866153714,0.06111025273799896,0.4063585513830185,0.09160775721073149
2022-06-07/2022-06-13,경기도,13,1.9828571428571429,0.48569551198078054,0.5287312113280808,0.46491149073200566,0.37935748919844625,0.36490603426382656,0.025904296711087228,0.37412919817226276,0.23340370690538767
2022-06-07/2022-06-13,경상남도,2,0.8071428571428572,0.7445687055587769,0.091101498901844,0.0,0.28598664551973346,0.2703249752521515,0.37743737548589706,0.0,0.0
2022-06-07/2022-06-13,경상북도,2,0.22653061224489796,0.2913530722260475,0.7539762139320374,0.4416877299547196,0.5693700030446053,0.4714501351118088,0.03030392378568649,0.36957380250096317,0.06064289063215255
2022-06-07/2022-06-13,광주광역시,1,1.4857142857142855,0.2070387601852417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07/2022-06-13,대구광역시,0,0.15714285714285717,,,,,,,,
2022-06-07/2022-06-13,대전광역시,1,0.028571428571428574,0.6933101266622543,0.0,0.0,0.0,0.0,0.4007294774055482,0.0,0.0
2022-06-07/2022-06-13,부산광역시,0,0.014285714285714287,,,,,,,,
2022-06-07/2022-06-13,서울특별시,6,3.1142857142857143,0.351449385471642,0.3115176413208246,0.08052961751818655,0.30244896151125433,0.12487683780491352,0.03588623218238354,0.18220001980662345,0.14465778805315493
2022-06-07/2022-06-13,세종특별자치시,0,0.05714285714285715,,,,,,,,
2022-06-07/2022-06-13,울산광역시,0,0.37142857142857144,,,,,,,,
2022-06-07/2022-06-13,인천광역시,1,1.5142857142857142,0.5692374020814895,0.0,0.0,0.0,0.2577838659286499,0.0,0.0,0.0
2022-06-07/2022-06-13,전라남도,1,0.6758241758241759,0.8987973034381866,0.0,0.0,0.411709326505661,0.4932065665721894,0.0,0.0,0.0
2022-06-07/2022-06-13,전라북도,1,5.731428571428572,0.5539717823266983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07/2022-06-13,제주특별자치도,0,3.1035714285714286,,,,,,,,
2022-06-07/2022-06-13,충청남도,0,2.5142857142857147,,,,,,,,
2022-06-07/2022-06-13,충청북도,1,1.1028571428571428,0.5158243954181672,0.7650329411029816,0.7275914251804352,0.4321072220802307,0.1952890664339065,0.04481045603752137,0.7554108023643493,0.3532129019498825
2022-06-14/2022-06-20,강원도,1,3.043877551020408,0.8929664790630341,0.0,0.0,0.1958444714546204,0.3685046195983886,0.3970677137374878,0.0,0.0
2022-06-14/2022-06-20,경기도,10,4.86,0.5438913262138764,0.2971446651344498,0.22805162519216537,0.177693017013371,0.20210108583172162,0.15420989443858465,0.17113362178206445,0.045528948307037354
2022-06-14/2022-06-20,경상남도,2,1.6224489795918366,0.0,0.0,0.0,0.0,0.0,0.3546925872564316,0.0,0.0
2022-06-14/2022-06-20,경상북도,7,2.5295918367346943,0.6163990411907434,0.18717778772115706,0.14722610544413328,0.13207822293043137,0.34422872550785544,0.1455357139930129,0.07736566308885813,0.0
2022-06-14/2022-06-20,광주광역시,6,4.585714285714286,0.4329888966679573,0.5036526098847389,0.19975497350096702,0.490242685675621,0.4052299991250038,0.11484667152166365,0.14931883573532106,0.15655179500579836
2022-06-14/2022-06-20,대구광역시,1,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14/2022-06-20,대전광역시,1,6.114285714285715,0.3610759079456329,0.7961238294839859,0.1640575110912323,0.5922079682350159,0.0,0.0,0.5712209224700928,0.380732974410057
2022-06-14/2022-06-20,부산광역시,0,1.4000000000000001,,,,,,,,
2022-06-14/2022-06-20,서울특별시,7,2.742857142857143,0.3448622180521489,0.3979284253716469,0.37099547117948534,0.42110396027565,0.35533312857151034,0.0,0.18224308073520662,0.004145156443119051
2022-06-14/2022-06-20,세종특별자치시,0,3.2285714285714286,,,,,,,,
2022-06-14/2022-06-20,울산광역시,0,3.6714285714285717,,,,,,,,
2022-06-14/2022-06-20,인천광역시,1,3.085714285714286,0.0,0.1219511836767197,0.5130668699741363,0.0,0.4885784402489662,0.0,0.0,0.0
2022-06-14/2022-06-20,전라남도,1,0.46043956043956047,0.7038543194532395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14/2022-06-20,전라북도,1,2.9085714285714284,0.5072703033685684,0.6257627934217452,0.6270628213882448,0.8659536242485046,0.3881133645772934,0.0,0.1462221741676331,0.0
2022-06-14/2022-06-20,제주특별자치도,1,0.9714285714285714,0.8951185047626495,0.0,0.0,0.1743265628814697,0.0,0.5866370648145676,0.0,0.0
2022-06-14/2022-06-20,충청남도,5,3.3,0.39494802709668875,0.6020333003252745,0.5462657902389765,0.3428711637854576,0.4540919210761786,0.023452231287956243,0.35266982205212116,0.15013687722384933
2022-06-14/2022-06-20,충청북도,2,3.274285714285714,0.5348615393042565,0.0,0.0,0.0,0.0,0.42960768491029744,0.0,0.0
2022-06-21/2022-06-27,강원도,0,14.417346938775509,,,,,,,,
2022-06-21/2022-06-27,경기도,8,17.017142857142854,0.5398589997241895,0.24237462828556697,0.15575525748233,0.1016299559424321,0.2674765708545844,0.0893335245549679,0.1613614020248254,0.10720381662249565
2022-06-21/2022-06-27,경상남도,1,8.046938775510204,0.1918469130992889,0.878462478518486,0.9838738739490509,0.4615941166877746,0.6057257920503616,0.0,0.7432217121124268,0.0
2022-06-21/2022-06-27,경상북도,1,6.822448979591836,0.0,0.6236490666866303,0.63085335791111,0.0,0.1829544335603714,0.0,0.4687394857406616,0.0
2022-06-21/2022-06-27,광주광역시,2,8.114285714285716,0.3025589033961296,0.40843600034713745,0.38194634169340136,0.1965425491333008,0.0922415554523468,0.08959174305200575,0.4408690378069878,0.18537194430828094
2022-06-21/2022-06-27,대구광역시,2,5.3999999999999995,0.3038444116711616,0.0,0.0,0.0,0.0,0.4014782577753067,0.0,0.0
2022-06-21/2022-06-27,대전광역시,1,6.299999999999999,0.6543896794319153,0.0,0.0,0.0,0.3345807909965515,0.0,0.0,0.0
2022-06-21/2022-06-27,부산광역시,1,7.471428571428572,0.5281960219144821,0.0,0.0,0.0,0.0,0.4997762620449067,0.0,0.0
2022-06-21/2022-06-27,서울특별시,3,18.314285714285713,0.38911446332931526,0.0,0.0,0.12858703136444094,0.0,0.16837307363748552,0.0,0.0
2022-06-21/2022-06-27,세종특별자치시,0,3.957142857142857,,,,,,,,
2022-06-21/2022-06-27,울산광역시,0,7.814285714285715,,,,,,,,
2022-06-21/2022-06-27,인천광역시,0,19.0952380952381,,,,,,,,
2022-06-21/2022-06-27,전라남도,0,7.019780219780221,,,,,,,,
2022-06-21/2022-06-27,전라북도,1,11.178571428571429,0.5072703033685684,0.6257627934217452,0.6270628213882448,0.8659536242485046,0.3881133645772934,0.0,0.1462221741676331,0.0
2022-06-21/2022-06-27,제주특별자치도,0,12.496428571428572,,,,,,,,
2022-06-21/2022-06-27,충청남도,1,5.8428571428571425,0.1814292177557945,0.0,0.0,0.0,0.0,0.2071969717741012,0.0,0.0
2022-06-21/2022-06-27,충청북도,4,7.205714285714286,0.38380214671293894,0.4458920250336329,0.3567004978656769,0.21331805636485415,0.35829093332091966,0.0,0.2525285452604294,0.11633175487319629
2022-06-28/2022-07-04,강원도,4,15.076530612244898,0.43622512370347977,0.22060505971312525,0.2036859095096588,0.1714375801384449,0.1411103881895542,0.08955419063568115,0.13231282830238345,0.0
2022-06-28/2022-07-04,경기도,37,36.20571428571428,0.42519694307198125,0.4295848898199343,0.35080406793762764,0.2549079032325082,0.26480885837936685,0.1320982757116121,0.30248311493013585,0.1246085286447926
2022-06-28/2022-07-04,경상남도,3,2.748979591836734,0.5063575436671575,0.4757070581118266,0.4216499050458273,0.4151963035265604,0.35279147028923036,0.14227044483025872,0.28478347460428877,0.0
2022-06-28/2022-07-04,경상북도,0,1.1091836734693878,,,,,,,,
2022-06-28/2022-07-04,광주광역시,4,1.7571428571428573,0.4180017106235027,0.28735143616795544,0.31889905110001565,0.31104232668876647,0.2355233285576105,0.27322807572782043,0.12345093265175819,0.0945450633764267
2022-06-28/2022-07-04,대구광역시,0,0.2714285714285714,,,,,,,,
2022-06-28/2022-07-04,대전광역시,0,8.6,,,,,,,,
2022-06-28/2022-07-04,부산광역시,1,4.9,0.3928146719932556,0.1721713826060295,0.6150038301944734,0.3992432117462159,0.679052859544754,0.0,0.0,0.0
2022-06-28/2022-07-04,서울특별시,7,31.47142857142857,0.2508807891358932,0.0743229513367017,0.04178298860788345,0.05345995624860128,0.08989558319250741,0.3732202048103015,0.025245969245831168,0.012058560922741893
2022-06-28/2022-07-04,세종특별자치시,1,16.342857142857145,0.2727470993995667,0.860927551984787,0.7035289138555527,0.4201514422893524,0.5839470863342285,0.0,0.4330999493598938,0.1852427363395691
2022-06-28/2022-07-04,울산광역시,1,0.05714285714285715,0.0,0.0,0.0,0.0,0.0,0.4322982788085938,0.0,0.0
2022-06-28/2022-07-04,인천광역시,3,23.28095238095238,0.3930186927318573,0.04873257875442503,0.0,0.06321708162625629,0.038252239425977067,0.06959635466337204,0.0,0.08269620736440024
2022-06-28/2022-07-04,전라남도,4,1.2571428571428573,0.2658730335533619,0.6662932112812996,0.604796326160431,0.3795122846961022,0.46682507470250134,0.0,0.4049222495406866,0.0
2022-06-28/2022-07-04,전라북도,0,2.528571428571429,,,,,,,,
2022-06-28/2022-07-04,제주특별자치도,0,0.42857142857142855,,,,,,,,
2022-06-28/2022-07-04,충청남도,4,17.516666666666666,0.5300572271148364,0.36177848378817234,0.3706964671611786,0.45140015284220375,0.140915580590566,0.06107135067383448,0.17634783784548444,0.028929678599039717
2022-06-28/2022-07-04,충청북도,1,12.285714285714286,0.3678495705127716,0.0,0.0,0.0,0.0,0.5278520062565804,0.0,0.0
2022-07-05/2022-07-11,강원도,2,6.926530612244898,0.7223629534244538,0.0743875801563263,0.0,0.31254759952425953,0.09455930292606354,0.0,0.0,0.0
2022-07-05/2022-07-11,경기도,11,4.500000000000001,0.46101116446985135,0.32154244010647137,0.20589277346928914,0.3633214140931765,0.2531403304802047,0.18417374541362128,0.15818781418104969,0.1682013957036866
2022-07-05/2022-07-11,경상남도,1,3.878571428571429,0.5230789721012116,0.5573728293180465,0.431681776046753,0.7455993056297303,0.4461329221725464,0.0,0.1121668145060539,0.0
2022-07-05/2022-07-11,경상북도,3,4.686734693877551,0.25204247633616134,0.4790389984846115,0.36097150643666587,0.18615351965030033,0.3892971009016037,0.2648545205593109,0.24823629508415856,0.0
2022-07-05/2022-07-11,광주광역시,1,4.4714285714285715,0.7726133167743683,0.0,0.0,0.0,0.0,0.3553753837943077,0.0,0.0
2022-07-05/2022-07-11,대구광역시,0,4.228571428571429,,,,,,,,
2022-07-05/2022-07-11,대전광역시,0,4.028571428571429,,,,,,,,
2022-07-05/2022-07-11,부산광역시,0,6.3428571428571425,,,,,,,,
2022-07-05/2022-07-11,서울특별시,4,3.842857142857143,0.2739394227663676,0.61476578215758,0.5719492882490158,0.3031435526907444,0.3928025553623835,0.0,0.4080673123399417,0.17053224270542464
2022-07-05/2022-07-11,세종특별자치시,0,2.557142857142857,,,,,,,,
2022-07-05/2022-07-11,울산광역시,1,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05/2022-07-11,인천광역시,1,0.9047619047619049,0.6428889602422714,0.1969572573900223,0.0,0.4660201072692871,0.1499864995479584,0.0,0.0,0.0
2022-07-05/2022-07-11,전라남도,0,2.9736263736263737,,,,,,,,
2022-07-05/2022-07-11,전라북도,1,3.0414285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05/2022-07-11,제주특별자치도,0,7.457142857142857,,,,,,,,
2022-07-05/2022-07-11,충청남도,4,1.8976190476190475,0.45354637652635577,0.2409130185842514,0.1761597514152527,0.15886038839817046,0.17295632511377335,0.27609970867633815,0.1753937855362892,0.035520825907588
2022-07-05/2022-07-11,충청북도,1,10.071428571428571,0.5077892363071441,0.7632311642169953,0.9458999633789062,0.750130769610405,0.3459262102842331,0.0,0.5080797374248505,0.1877915620803833
2022-07-12/2022-07-18,강원도,3,9.448979591836734,0.055270522832870476,0.3495625391602516,0.35693582966923715,0.061286411434412005,0.18700809627771375,0.22481060922145846,0.23433857560157775,0.0368316762149334
2022-07-12/2022-07-18,경기도,10,18.680000000000003,0.3384291587604416,0.5427599681748284,0.47185108297401007,0.36435404668251675,0.34126300381289587,0.16635705563757155,0.3377525904526313,0.14418956389029822
2022-07-12/2022-07-18,경상남도,5,10.644897959183671,0.6435026893392205,0.2773147847503424,0.2608465053141117,0.3802574940025807,0.21603967640548946,0.14032464623451232,0.20211869329214097,0.15268096067011355
2022-07-12/2022-07-18,경상북도,3,7.834693877551021,0.4065468907356262,0.0,0.0,0.2472249408562978,0.139343253771464,0.08877576639254886,0.0,0.0
2022-07-12/2022-07-18,광주광역시,0,9.585714285714285,,,,,,,,
2022-07-12/2022-07-18,대구광역시,0,7.028571428571429,,,,,,,,
2022-07-12/2022-07-18,대전광역시,1,9.785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12/2022-07-18,부산광역시,0,8.828571428571427,,,,,,,,
